storage,ram,warranty,days_since_posted,brand_enc,model_enc,district_enc,cond_New,cond_Used,price,brand,model,district,condition
128.0,6.0,0,6,97917.97445255474,48782.851526856786,103293.80948314318,False,True,40100.0,Samsung,Galaxy M32,Jaffna,Used
32.0,4.0,0,1,39362.87425149832,52365.87680322117,103711.00702576112,True,False,30300.0,Xiaomi,Redmi Note 11,Kandy,New
128.0,4.0,0,21,97917.97445255474,111445.16141583124,95823.04900181488,False,True,82400.0,Samsung,Galaxy A72,Colombo,Used
256.0,4.0,1,1,15386.073825503356,26796.447781263545,91916.9849169941,True,False,34800.0,Other,Redmi Note 9,Anuradhapura,New
128.0,6.0,0,60,257365.38849646822,154621.87676715612,91916.9849169941,False,True,116500.0,Apple,iPhone XS Max,Anuradhapura,Used
128.0,4.0,0,30,34074.161073877825,65264.916412581406,103293.80948314318,False,True,46600.0,Vivo,Vivo V21,Jaffna,Used
32.0,3.0,0,0,39362.87425149832,41436.801783884606,95823.04900181488,False,True,21000.0,Xiaomi,Redmi Note 10,Colombo,Used
128.0,6.0,0,90,39362.87425149832,41436.801783884606,87796.20740059376,False,True,30000.0,Xiaomi,Redmi Note 10,Batticaloa,Used
128.0,4.0,1,30,97917.97445255474,81014.33059306446,71138.72690290223,False,True,66800.0,Samsung,Galaxy A52,Hambantota,Used
256.0,8.0,0,3,257365.38849646822,377823.79385442554,100507.63829246433,False,True,383700.0,Apple,iPhone 13 Pro,Ratnapura,Used
64.0,4.0,0,90,19583.721190036482,19288.194779797588,103293.80948314318,False,True,11500.0,Nokia,Nokia G10,Jaffna,Used
128.0,6.0,0,14,27953.91566265252,52346.56883936626,110952.47148247254,False,True,45900.0,Realme,Realme GT Neo 2,Kurunegala,Used
128.0,6.0,0,4,19583.721190036482,23935.634614589275,103711.00702576112,False,True,16500.0,Nokia,Nokia 3.4,Kandy,Used
256.0,12.0,1,60,30231.324744260754,26330.44096923781,95823.04900181488,False,True,28100.0,Motorola,Moto E40,Colombo,Used
128.0,8.0,0,60,34074.161073877825,27091.48565029078,103711.00702576112,True,False,26000.0,Vivo,Vivo Y20,Kandy,New
128.0,8.0,0,30,257365.38849646822,154621.87676715612,85661.14130434782,False,True,132100.0,Apple,iPhone XS Max,Gampaha,Used
128.0,6.0,0,6,15386.073825503356,15486.906190689504,93990.62876049172,True,False,15400.0,Other,Redmi 9A,Kegalle,New
128.0,6.0,0,21,257365.38849646822,377823.79385442554,101348.45814434181,True,False,430600.0,Apple,iPhone 13 Pro,Galle,New
32.0,2.0,0,5,40497.74011299453,42694.96437108665,93990.62876049172,False,True,22200.0,Oppo,Oppo A74,Kegalle,Used
256.0,12.0,0,90,27953.91566265252,52346.56883936626,102917.33403588989,False,True,58300.0,Realme,Realme GT Neo 2,Kilinochchi,Used
128.0,8.0,0,0,257365.38849646822,154621.87676715612,85661.14130434782,False,True,123000.0,Apple,iPhone XS Max,Gampaha,Used
256.0,8.0,0,2,97917.97445255474,195397.13717498505,103711.00702576112,False,True,228500.0,Samsung,Galaxy S22,Kandy,Used
64.0,3.0,1,60,15386.073825503356,15486.906190689504,79284.01182438398,True,False,12400.0,Other,Redmi 9A,Matale,New
128.0,6.0,1,60,30231.324744260754,26330.44096923781,103293.80948314318,False,True,21000.0,Motorola,Moto E40,Jaffna,Used
128.0,6.0,1,21,97917.97445255474,40701.562497311475,95823.04900181488,False,True,36500.0,Samsung,Galaxy A13,Colombo,Used
256.0,12.0,0,30,257365.38849646822,130572.75152919091,103293.80948314318,True,False,192000.0,Apple,iPhone X,Jaffna,New
64.0,4.0,0,60,15386.073825503356,11711.031529132475,102917.33403588989,False,True,8200.0,Other,Tecno Pop 5,Kilinochchi,Used
64.0,6.0,0,365,97917.97445255474,87801.75465945594,103711.00702576112,True,False,63400.0,Samsung,Galaxy A53,Kandy,New
128.0,6.0,0,21,257365.38849646822,427761.19738151116,93990.62876049172,False,True,331900.0,Apple,iPhone 14 Pro,Kegalle,Used
128.0,6.0,0,14,257365.38849646822,280262.88759545796,110952.47148247254,False,True,229100.0,Apple,iPhone 13,Kurunegala,Used
256.0,6.0,1,90,257365.38849646822,280262.88759545796,85661.14130434782,False,True,288600.0,Apple,iPhone 13,Gampaha,Used
128.0,8.0,0,90,27953.91566265252,25864.696434646437,95823.04900181488,True,False,26700.0,Realme,Realme 8,Colombo,New
128.0,4.0,0,6,15386.073825503356,26796.447781263545,107774.78187801622,False,True,22300.0,Other,Redmi Note 9,Puttalam,Used
128.0,4.0,0,60,34074.161073877825,40875.88097580751,85661.14130434782,False,True,30300.0,Vivo,Vivo Y75,Gampaha,Used
512.0,8.0,0,365,97917.97445255474,40701.562497311475,77233.95897938183,True,False,48800.0,Samsung,Galaxy A13,Monaragala,New
64.0,8.0,1,90,97917.97445255474,33074.0016748767,95823.04900181488,True,False,31300.0,Samsung,Galaxy M12,Colombo,New
128.0,8.0,1,90,27953.91566265252,21961.50860801315,101644.83202809989,False,True,18300.0,Realme,Realme C25,Nuwara Eliya,Used
256.0,8.0,1,4,19583.721190036482,23935.634614589275,95823.04900181488,False,True,23200.0,Nokia,Nokia 3.4,Colombo,Used
128.0,3.0,1,30,15386.073825503356,22178.497213481493,103293.80948314318,False,True,16000.0,Other,Redmi 10,Jaffna,Used
128.0,4.0,0,90,97917.97445255474,63063.303347058965,101644.83202809989,False,True,44300.0,Samsung,Galaxy A32,Nuwara Eliya,Used
32.0,3.0,0,30,27953.91566265252,24676.078536864414,71138.72690290223,True,False,13800.0,Realme,Realme Narzo 50,Hambantota,New
256.0,6.0,0,60,39362.87425149832,40934.060610937835,101394.06698685887,True,False,54700.0,Xiaomi,Poco M4 Pro,Polonnaruwa,New
256.0,12.0,0,180,94936.78554610761,130871.36712056895,95823.04900181488,False,True,128700.0,Sony,Sony Xperia 1 III,Colombo,Used
128.0,8.0,0,21,97917.97445255474,40701.562497311475,95823.04900181488,False,True,36500.0,Samsung,Galaxy A13,Colombo,Used
128.0,6.0,1,1,257365.38849646822,269967.6191386011,79284.01182438398,False,True,243300.0,Apple,iPhone 12 Pro,Matale,Used
256.0,6.0,0,4,40497.74011299453,43047.454393762484,93990.62876049172,True,False,49800.0,Oppo,Oppo F19,Kegalle,New
512.0,6.0,0,90,112310.1101226048,110106.22788148513,95823.04900181488,True,False,153200.0,Oneplus,OnePlus 9,Colombo,New
64.0,6.0,0,90,40497.74011299453,43047.454393762484,85661.14130434782,True,False,33000.0,Oppo,Oppo F19,Gampaha,New
128.0,8.0,0,14,40497.74011299453,63841.08313659533,103293.80948314318,True,False,87500.0,Oppo,Oppo Reno 5,Jaffna,New
128.0,6.0,0,21,257365.38849646822,346991.35595038394,95823.04900181488,False,True,275800.0,Apple,iPhone 14,Colombo,Used
128.0,6.0,0,365,27953.91566265252,28737.602866155034,107774.78187801622,True,False,23200.0,Realme,Realme 9,Puttalam,New
32.0,4.0,1,90,27953.91566265252,24676.078536864414,91916.9849169941,False,True,14100.0,Realme,Realme Narzo 50,Anuradhapura,Used
128.0,4.0,1,365,97917.97445255474,169323.4803932598,95823.04900181488,False,True,116500.0,Samsung,Galaxy S21,Colombo,Used
256.0,8.0,1,90,97917.97445255474,195397.13717498505,110952.47148247254,True,False,271500.0,Samsung,Galaxy S22,Kurunegala,New
128.0,3.0,1,4,15386.073825503356,15486.906190689504,111228.6323253798,False,True,12300.0,Other,Redmi 9A,Trincomalee,Used
256.0,12.0,0,3,34074.161073877825,40875.88097580751,82392.69750409125,False,True,46000.0,Vivo,Vivo Y75,Badulla,Used
128.0,6.0,0,30,257365.38849646822,381601.4887660484,101348.45814434181,False,True,302900.0,Apple,iPhone 15,Galle,Used
64.0,4.0,1,180,15386.073825503356,8333.520815155518,94554.46428776065,True,False,9400.0,Other,Itel A49,Kalutara,New
256.0,6.0,0,30,39362.87425149832,60789.304598206174,94554.46428776065,False,True,58800.0,Xiaomi,Mi 11 Lite,Kalutara,Used
128.0,6.0,1,180,257365.38849646822,346991.35595038394,95823.04900181488,False,True,280100.0,Apple,iPhone 14,Colombo,Used
256.0,12.0,1,90,40497.74011299453,27691.00502306108,93990.62876049172,False,True,29200.0,Oppo,Oppo A16,Kegalle,Used
128.0,8.0,1,5,30231.324744260754,38808.81772295549,85661.14130434782,False,True,38500.0,Motorola,Moto G60,Gampaha,Used
32.0,3.0,0,90,39362.87425149832,60789.304598206174,95823.04900181488,True,False,33000.0,Xiaomi,Mi 11 Lite,Colombo,New
64.0,6.0,0,7,69119.74921630374,37019.2366409103,85661.14130434782,True,False,31800.0,Huawei,Huawei Y7a,Gampaha,New
512.0,8.0,0,0,34074.161073877825,40875.88097580751,85661.14130434782,False,True,47900.0,Vivo,Vivo Y75,Gampaha,Used
256.0,12.0,1,30,27953.91566265252,19795.34635056526,77233.95897938183,False,True,21400.0,Realme,Realme C30,Monaragala,Used
64.0,8.0,0,365,39362.87425149832,52365.87680322117,87796.20740059376,False,True,27700.0,Xiaomi,Redmi Note 11,Batticaloa,Used
128.0,6.0,0,0,112310.1101226048,154967.67778937303,103293.80948314318,True,False,137400.0,Oneplus,OnePlus 10 Pro,Jaffna,New
128.0,4.0,0,60,15386.073825503356,15486.906190689504,71138.72690290223,True,False,14100.0,Other,Redmi 9A,Hambantota,New
128.0,8.0,0,21,97917.97445255474,48782.851526856786,103711.00702576112,False,True,46700.0,Samsung,Galaxy M32,Kandy,Used
256.0,6.0,0,30,112310.1101226048,69642.55098361245,77233.95897938183,False,True,58900.0,Oneplus,OnePlus Nord CE,Monaragala,Used
64.0,3.0,1,4,15386.073825503356,13820.04196151102,85661.14130434782,True,False,14300.0,Other,Tecno Spark 8,Gampaha,New
128.0,6.0,0,90,19583.721190036482,19288.194779797588,102917.33403588989,True,False,16900.0,Nokia,Nokia G10,Kilinochchi,New
256.0,8.0,1,4,97917.97445255474,33074.0016748767,103711.00702576112,True,False,51700.0,Samsung,Galaxy M12,Kandy,New
128.0,4.0,0,90,15386.073825503356,15486.906190689504,110952.47148247254,False,True,11900.0,Other,Redmi 9A,Kurunegala,Used
256.0,8.0,0,60,97917.97445255474,54188.93971904517,85661.14130434782,False,True,59500.0,Samsung,Galaxy A23,Gampaha,Used
128.0,6.0,0,60,30231.324744260754,38808.81772295549,87796.20740059376,False,True,34300.0,Motorola,Moto G60,Batticaloa,Used
256.0,8.0,1,21,257365.38849646822,377823.79385442554,101644.83202809989,False,True,419800.0,Apple,iPhone 13 Pro,Nuwara Eliya,Used
128.0,6.0,0,6,39362.87425149832,47890.90705801962,103711.00702576112,False,True,41900.0,Xiaomi,Poco X3,Kandy,Used
128.0,4.0,0,60,27953.91566265252,28737.602866155034,103293.80948314318,False,True,21400.0,Realme,Realme 9,Jaffna,Used
64.0,6.0,0,60,34074.161073877825,30661.765604484175,83246.0201484606,True,False,21700.0,Vivo,Vivo Y21s,Matara,New
256.0,12.0,1,180,257365.38849646822,280262.88759545796,103711.00702576112,False,True,314200.0,Apple,iPhone 13,Kandy,Used
512.0,8.0,0,180,257365.38849646822,280262.88759545796,100507.63829246433,False,True,324200.0,Apple,iPhone 13,Ratnapura,Used
256.0,6.0,1,7,112310.1101226048,154967.67778937303,94554.46428776065,False,True,158000.0,Oneplus,OnePlus 10 Pro,Kalutara,Used
256.0,6.0,0,90,97917.97445255474,54188.93971904517,103293.80948314318,False,True,53700.0,Samsung,Galaxy A23,Jaffna,Used
512.0,12.0,0,7,30231.324744260754,34748.85656212868,110952.47148247254,False,True,38700.0,Motorola,Moto G30,Kurunegala,Used
64.0,4.0,0,1,15386.073825503356,13820.04196151102,95823.04900181488,False,True,12100.0,Other,Tecno Spark 8,Colombo,Used
256.0,8.0,0,0,97917.97445255474,253083.3507477765,95823.04900181488,False,True,271400.0,Samsung,Galaxy S23,Colombo,Used
256.0,8.0,0,7,97917.97445255474,36716.2922561019,85661.14130434782,False,True,37600.0,Samsung,Galaxy A12,Gampaha,Used
128.0,8.0,0,7,97917.97445255474,87801.75465945594,85661.14130434782,False,True,83200.0,Samsung,Galaxy A53,Gampaha,Used
128.0,4.0,1,90,34074.161073877825,33135.55697285718,111228.6323253798,True,False,31400.0,Vivo,Vivo Y53s,Trincomalee,New
64.0,6.0,0,90,257365.38849646822,140955.23143193364,103293.80948314318,True,False,103400.0,Apple,iPhone SE,Jaffna,New
64.0,6.0,0,14,97917.97445255474,195397.13717498505,110952.47148247254,True,False,167600.0,Samsung,Galaxy S22,Kurunegala,New
64.0,4.0,0,14,97917.97445255474,63063.303347058965,103293.80948314318,True,False,58200.0,Samsung,Galaxy A32,Jaffna,New
128.0,6.0,0,14,257365.38849646822,381601.4887660484,111228.6323253798,True,False,422000.0,Apple,iPhone 15,Trincomalee,New
128.0,6.0,0,90,39362.87425149832,41436.801783884606,82392.69750409125,False,True,29400.0,Xiaomi,Redmi Note 10,Badulla,Used
256.0,12.0,0,14,27953.91566265252,25864.696434646437,100507.63829246433,False,True,30800.0,Realme,Realme 8,Ratnapura,Used
32.0,3.0,0,4,15386.073825503356,21572.264745749373,95823.04900181488,True,False,14200.0,Other,Redmi 12,Colombo,New
128.0,8.0,0,180,112310.1101226048,110106.22788148513,103711.00702576112,True,False,100400.0,Oneplus,OnePlus 9,Kandy,New
128.0,6.0,0,21,257365.38849646822,173787.27283977624,95823.04900181488,False,True,135800.0,Apple,iPhone 11,Colombo,Used
64.0,6.0,0,7,40497.74011299453,43047.454393762484,85661.14130434782,True,False,34800.0,Oppo,Oppo F19,Gampaha,New
32.0,3.0,0,60,97917.97445255474,81014.33059306446,84771.21353568324,False,True,41200.0,Samsung,Galaxy A52,Vavuniya,Used
128.0,4.0,0,60,97917.97445255474,54188.93971904517,93990.62876049172,False,True,38200.0,Samsung,Galaxy A23,Kegalle,Used
128.0,8.0,0,1,69119.74921630374,72333.67827121622,95823.04900181488,True,False,75200.0,Huawei,Huawei Nova 5T,Colombo,New
32.0,2.0,0,14,15386.073825503356,22178.497213481493,79284.01182438398,False,True,10300.0,Other,Redmi 10,Matale,Used
128.0,8.0,1,3,97917.97445255474,63063.303347058965,85661.14130434782,True,False,87200.0,Samsung,Galaxy A32,Gampaha,New
256.0,6.0,0,90,97917.97445255474,40701.562497311475,71138.72690290223,False,True,41100.0,Samsung,Galaxy A13,Hambantota,Used
512.0,8.0,0,180,257365.38849646822,269967.6191386011,101348.45814434181,False,True,306300.0,Apple,iPhone 12 Pro,Galle,Used
64.0,6.0,0,21,97917.97445255474,40701.562497311475,85661.14130434782,True,False,39800.0,Samsung,Galaxy A13,Gampaha,New
64.0,4.0,0,21,15386.073825503356,11711.031529132475,95823.04900181488,False,True,8600.0,Other,Tecno Pop 5,Colombo,Used
256.0,12.0,1,30,257365.38849646822,269967.6191386011,95823.04900181488,False,True,304500.0,Apple,iPhone 12 Pro,Colombo,Used
256.0,6.0,0,180,97917.97445255474,253083.3507477765,110952.47148247254,True,False,277700.0,Samsung,Galaxy S23,Kurunegala,New
128.0,8.0,0,1,257365.38849646822,280262.88759545796,95823.04900181488,False,True,249100.0,Apple,iPhone 13,Colombo,Used
128.0,8.0,0,1,94936.78554610761,130871.36712056895,95823.04900181488,True,False,152600.0,Sony,Sony Xperia 1 III,Colombo,New
128.0,4.0,1,14,39362.87425149832,52365.87680322117,103293.80948314318,False,True,38400.0,Xiaomi,Redmi Note 11,Jaffna,Used
128.0,4.0,0,7,15386.073825503356,26796.447781263545,103293.80948314318,True,False,26500.0,Other,Redmi Note 9,Jaffna,New
512.0,8.0,0,180,69119.74921630374,89998.6629501347,100507.63829246433,False,True,112500.0,Huawei,Huawei Mate 30,Ratnapura,Used
64.0,6.0,0,2,97917.97445255474,81014.33059306446,103293.80948314318,False,True,58900.0,Samsung,Galaxy A52,Jaffna,Used
512.0,8.0,0,180,27953.91566265252,19795.34635056526,101644.83202809989,False,True,19700.0,Realme,Realme C30,Nuwara Eliya,Used
64.0,4.0,0,14,30231.324744260754,38808.81772295549,101348.45814434181,True,False,31400.0,Motorola,Moto G60,Galle,New
256.0,8.0,0,90,27953.91566265252,52346.56883936626,111228.6323253798,False,True,56000.0,Realme,Realme GT Neo 2,Trincomalee,Used
512.0,6.0,0,180,40497.74011299453,63841.08313659533,110952.47148247254,False,True,77800.0,Oppo,Oppo Reno 5,Kurunegala,Used
64.0,8.0,1,21,97917.97445255474,87801.75465945594,82392.69750409125,False,True,76600.0,Samsung,Galaxy A53,Badulla,Used
128.0,4.0,0,60,69119.74921630374,49548.710433680935,95823.04900181488,False,True,36500.0,Huawei,Huawei P40 Lite,Colombo,Used
128.0,4.0,0,3,40497.74011299453,27691.00502306108,84771.21353568324,True,False,21500.0,Oppo,Oppo A16,Vavuniya,New
128.0,8.0,0,180,97917.97445255474,111445.16141583124,111717.76085735158,True,False,104100.0,Samsung,Galaxy A72,Unknown,New
64.0,4.0,0,90,112310.1101226048,154967.67778937303,87796.20740059376,False,True,88300.0,Oneplus,OnePlus 10 Pro,Batticaloa,Used
256.0,12.0,0,14,97917.97445255474,195397.13717498505,102917.33403588989,True,False,356400.0,Samsung,Galaxy S22,Kilinochchi,New
64.0,6.0,1,7,257365.38849646822,140339.59996967835,110952.47148247254,False,True,99600.0,Apple,iPhone XR,Kurunegala,Used
128.0,4.0,0,14,97917.97445255474,48782.851526856786,107774.78187801622,True,False,54100.0,Samsung,Galaxy M32,Puttalam,New
512.0,6.0,0,180,15386.073825503356,21572.264745749373,83246.0201484606,True,False,36500.0,Other,Redmi 12,Matara,New
64.0,4.0,0,180,40497.74011299453,43047.454393762484,82392.69750409125,True,False,29700.0,Oppo,Oppo F19,Badulla,New
256.0,12.0,0,90,94936.78554610761,55188.87370444853,85661.14130434782,False,True,55400.0,Sony,Sony Xperia 10,Gampaha,Used
512.0,6.0,0,5,97917.97445255474,253083.3507477765,101348.45814434181,False,True,315100.0,Samsung,Galaxy S23,Galle,Used
128.0,8.0,0,60,97917.97445255474,54188.93971904517,95823.04900181488,False,True,48300.0,Samsung,Galaxy A23,Colombo,Used
128.0,8.0,1,365,97917.97445255474,63063.303347058965,103293.80948314318,False,True,48700.0,Samsung,Galaxy A32,Jaffna,Used
128.0,4.0,0,90,40497.74011299453,27691.00502306108,82392.69750409125,True,False,20800.0,Oppo,Oppo A16,Badulla,New
64.0,8.0,1,21,97917.97445255474,87801.75465945594,85661.14130434782,False,True,72300.0,Samsung,Galaxy A53,Gampaha,Used
256.0,6.0,0,14,15386.073825503356,18775.993614846906,101644.83202809989,True,False,21500.0,Other,Redmi 9C,Nuwara Eliya,New
128.0,4.0,0,21,34074.161073877825,65264.916412581406,95823.04900181488,True,False,69800.0,Vivo,Vivo V21,Colombo,New
64.0,3.0,0,21,15386.073825503356,22178.497213481493,85661.14130434782,False,True,12600.0,Other,Redmi 10,Gampaha,Used
128.0,6.0,0,7,97917.97445255474,195397.13717498505,79284.01182438398,False,True,173300.0,Samsung,Galaxy S22,Matale,Used
128.0,6.0,0,60,15386.073825503356,8333.520815155518,85661.14130434782,False,True,8200.0,Other,Itel A49,Gampaha,Used
128.0,6.0,0,180,257365.38849646822,140955.23143193364,100507.63829246433,True,False,119300.0,Apple,iPhone SE,Ratnapura,New
512.0,4.0,1,21,15386.073825503356,18775.993614846906,85661.14130434782,True,False,25200.0,Other,Redmi 9C,Gampaha,New
128.0,6.0,1,30,27953.91566265252,28737.602866155034,95823.04900181488,False,True,25100.0,Realme,Realme 9,Colombo,Used
128.0,8.0,0,7,97917.97445255474,40701.562497311475,82392.69750409125,False,True,36700.0,Samsung,Galaxy A13,Badulla,Used
128.0,6.0,1,0,257365.38849646822,427761.19738151116,93990.62876049172,False,True,390400.0,Apple,iPhone 14 Pro,Kegalle,Used
32.0,2.0,1,60,15386.073825503356,22178.497213481493,95823.04900181488,True,False,12600.0,Other,Redmi 10,Colombo,New
128.0,4.0,0,21,40497.74011299453,35090.253383405914,85661.14130434782,False,True,27700.0,Oppo,Oppo A57,Gampaha,Used
128.0,6.0,0,14,34074.161073877825,30661.765604484175,111228.6323253798,False,True,20900.0,Vivo,Vivo Y21s,Trincomalee,Used
256.0,12.0,0,4,27953.91566265252,25864.696434646437,87796.20740059376,True,False,41500.0,Realme,Realme 8,Batticaloa,New
256.0,6.0,1,14,19583.721190036482,30429.332986661073,101348.45814434181,False,True,31700.0,Nokia,Nokia 5.4,Galle,Used
512.0,8.0,1,30,69119.74921630374,76593.7240697723,85661.14130434782,False,True,109000.0,Huawei,Huawei P30,Gampaha,Used
256.0,12.0,0,21,94936.78554610761,130871.36712056895,83246.0201484606,True,False,164000.0,Sony,Sony Xperia 1 III,Matara,New
256.0,8.0,1,1,257365.38849646822,346991.35595038394,100507.63829246433,True,False,457600.0,Apple,iPhone 14,Ratnapura,New
128.0,4.0,0,60,15386.073825503356,26796.447781263545,101348.45814434181,True,False,29500.0,Other,Redmi Note 9,Galle,New
256.0,12.0,1,60,257365.38849646822,221074.4410842764,107774.78187801622,True,False,358000.0,Apple,iPhone 12,Puttalam,New
128.0,8.0,0,4,30231.324744260754,26330.44096923781,95823.04900181488,False,True,20000.0,Motorola,Moto E40,Colombo,Used
128.0,6.0,0,14,97917.97445255474,40701.562497311475,94554.46428776065,False,True,32800.0,Samsung,Galaxy A13,Kalutara,Used
64.0,4.0,0,21,19583.721190036482,30429.332986661073,95823.04900181488,False,True,17800.0,Nokia,Nokia 5.4,Colombo,Used
128.0,4.0,0,7,39362.87425149832,60789.304598206174,95823.04900181488,True,False,53200.0,Xiaomi,Mi 11 Lite,Colombo,New
256.0,8.0,1,21,34074.161073877825,33135.55697285718,103293.80948314318,False,True,37100.0,Vivo,Vivo Y53s,Jaffna,Used
128.0,4.0,0,30,34074.161073877825,65264.916412581406,111228.6323253798,False,True,47500.0,Vivo,Vivo V21,Trincomalee,Used
